YEAR,MONTH,FISHING_GROUND_CODE,FLEET,FISHERY,GEAR,SPECIES,FISHING_DAYS,CATCH
2023,7,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,17106.0,2.0
2023,7,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,17106.0,2.0
2023,7,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,17106.0,4.0
2023,7,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,17106.0,11.0
2023,7,6125050,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,5396.0,1.0
2023,7,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5396.0,1.0
2023,7,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,5396.0,5.0
2023,7,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,11235.0,38.0
2023,7,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,11235.0,4.0
2023,7,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,11235.0,9.0
2023,7,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,11235.0,27.0
2023,7,6125055,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,4585.0,1.0
2023,7,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,4585.0,4.0
2023,7,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,4585.0,10.0
2023,7,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,2983.0,19.0
2023,7,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,2983.0,1.0
2023,7,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,2983.0,1.0
2023,7,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,2983.0,3.0
2023,7,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,1447.0,1.0
2023,7,6205040,Comoros,Line | Handline,Handline,Silky shark,6056.58319913356,4.27545
2023,7,6205040,Comoros,Line | Trolling,Troll line,Silky shark,47993.5512855961,0.28142
2023,8,5100073,Maldives,Baitboat,Baitboat (offshore),Common dolphinfish,393.0,0.0931268896369548
2023,8,5100073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,393.0,0.194014353410322
2023,8,5101074,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,19.0,0.0077605741364129
2023,8,5104073,Maldives,Line | Handline,Handline (offshore),Common dolphinfish,33.0,0.0219624248060485
2023,8,5105055,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,14439.0,495.0
2023,8,5105072,Maldives,Baitboat,Baitboat,Common dolphinfish,3.0,0.0372507558547819
2023,8,5105072,Maldives,Baitboat,Baitboat,Rainbow runner,3.0,0.0017073263100108
2023,8,5105073,Maldives,Baitboat,Baitboat (offshore),Common dolphinfish,83.0,0.142794564109997
2023,8,5105073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,83.0,0.0237473568574235
2023,8,5106073,Maldives,Baitboat,Baitboat,Common dolphinfish,7.0,0.0077605741364129
2023,8,5106073,Maldives,Baitboat,Baitboat,Rainbow runner,7.0,0.0248338372365213
2023,8,5207106,Indonesia,Line | Handline,Handline,Blue shark,8.0,0.017
2023,8,5208106,Indonesia,Line | Handline,Handline,Blue shark,18.0,0.007
2023,8,5208107,Indonesia,Line | Handline,Handline,Blue shark,85.0,0.019
2023,8,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,3244.0,41.0
2023,8,6120055,I. R. Iran,Gillnet,Gillnet,Milk shark,3244.0,1.0
2023,8,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,23421.0,412.0
2023,8,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,23421.0,2.0
2023,8,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,23421.0,4.0
2023,8,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,23421.0,11.0
2023,8,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,4866.0,1.0
2023,8,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,4866.0,3.0
2023,8,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,451.0,1.0
2023,8,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,451.0,2.0
2023,8,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,288.0,2.0
2023,8,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,15729.0,4.0
2023,8,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,15729.0,2.0
2023,8,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,15729.0,4.0
2023,8,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,15729.0,11.0
2023,8,6125050,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,5374.0,1.0
2023,8,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5374.0,1.0
2023,8,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,5374.0,4.0
2023,8,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,8311.0,80.0
2023,8,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,8311.0,4.0
2023,8,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,8311.0,8.0
2023,8,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,8311.0,26.0
2023,8,6125055,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,3444.0,1.0
2023,8,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,3444.0,3.0
2023,8,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,3444.0,10.0
2023,8,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,2278.0,41.0
2023,8,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,2278.0,1.0
2023,8,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,2278.0,1.0
2023,8,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,2278.0,3.0
2023,8,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,1062.0,1.0
2023,8,6205040,Comoros,Line | Trolling,Troll line,Blue shark,53028.2158912057,0.04483
2023,8,6205040,Comoros,Line | Trolling,Troll line,Silky shark,53028.2158912057,2.25314
2023,9,5104074,Maldives,Line | Handline,Handline,Common dolphinfish,137.0,0.0181907857757518
2023,9,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,15805.0,294.0
2023,9,5105073,Maldives,Baitboat,Baitboat (offshore),Dogtooth tuna,84.0,0.031042296546
2023,9,5105073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,84.0,0.34922583613858
2023,9,5105074,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,50.0,0.329576062425183
2023,9,5106073,Maldives,Baitboat,Baitboat,Rainbow runner,19.0,0.0558761337821729
2023,9,5106074,Maldives,Baitboat,Baitboat,Common dolphinfish,1.0,0.149003023419128
2023,9,5106074,Maldives,Baitboat,Baitboat,Rainbow runner,1.0,0.0256098946501626
2023,9,5107073,Maldives,Baitboat,Baitboat,Common dolphinfish,5.0,0.0279380668910864
2023,9,5107073,Maldives,Baitboat,Baitboat,Rainbow runner,5.0,0.0017073263100108
2023,9,5206106,Indonesia,Line | Handline,Handline,Blue shark,17.0,0.05
2023,9,5207106,Indonesia,Line | Handline,Handline,Blue shark,9.0,0.076
2023,9,5208109,Indonesia,Line | Handline,Handline,Blue shark,76.0,0.143
2023,9,5209108,Indonesia,Line | Handline,Handline,Blue shark,31.0,0.032
2023,9,5210125,Indonesia,Line | Handline,Handline,Silky shark,5.0,0.1
2023,9,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,3324.0,22.0
2023,9,6120055,I. R. Iran,Gillnet,Gillnet,Milk shark,3324.0,1.0
2023,9,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,12097.0,227.0
2023,9,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,12097.0,2.0
2023,9,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,12097.0,4.0
2023,9,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,12097.0,11.0
2023,9,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,3698.0,1.0
2023,9,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,3698.0,3.0
2023,9,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,399.0,1.0
2023,9,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,399.0,2.0
2023,9,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,279.0,2.0
2023,9,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,14237.0,2.0
2023,9,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,14237.0,2.0
2023,9,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,14237.0,3.0
2023,9,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,14237.0,10.0
2023,9,6125050,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,5020.0,1.0
2023,9,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5020.0,1.0
2023,9,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,5020.0,4.0
2023,9,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,8385.0,45.0
2023,9,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,8385.0,4.0
2023,9,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,8385.0,8.0
2023,9,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,8385.0,26.0
2023,9,6125055,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,3014.0,1.0
2023,9,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,3014.0,3.0
2023,9,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,3014.0,10.0
2023,9,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,2250.0,23.0
2023,9,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,2250.0,1.0
2023,9,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,2250.0,1.0
2023,9,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,2250.0,3.0
2023,9,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,855.0,1.0
2023,9,6205040,Comoros,Line | Coastal longline,Coastal longline,Silky shark,28577.1704761739,0.2891
2023,9,6205040,Comoros,Line | Trolling,Troll line,Blue shark,51853.0828019657,1.25558
2023,9,6205040,Comoros,Line | Trolling,Troll line,Silky shark,51853.0828019657,0.69152
2023,10,5100073,Maldives,Baitboat,Baitboat,Rainbow runner,152.0,0.0077605741364129
2023,10,5100074,Maldives,Baitboat,Baitboat (offshore),Dogtooth tuna,554.0,0.012416918618
2023,10,5102074,Maldives,Baitboat,Baitboat,Rainbow runner,38.0,0.0310422965456516
2023,10,5103073,Maldives,Baitboat,Baitboat (offshore),Common dolphinfish,18.0,0.0124169186182606
2023,10,5103073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,18.0,0.124169186182606
2023,10,5104073,Maldives,Line | Handline,Handline,Common dolphinfish,31.0,0.0422796078951775
2023,10,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,15197.0,423.0
2023,10,5105073,Maldives,Baitboat,Baitboat (offshore),Dogtooth tuna,103.0,0.024833837237
2023,10,5105073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,103.0,0.325944113729342
2023,10,5105074,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,241.0,0.468738677839339
2023,10,5106073,Maldives,Baitboat,Baitboat,Common dolphinfish,16.0,0.0558761337821729
2023,10,5106073,Maldives,Baitboat,Baitboat,Rainbow runner,16.0,0.0853663155005419
2023,10,5106073,Maldives,Baitboat,Baitboat (offshore),Dogtooth tuna,42.0,0.010864803791
2023,10,5206101,Indonesia,Line | Handline,Handline,Blue shark,12.0,0.074
2023,10,5206106,Indonesia,Line | Handline,Handline,Blue shark,19.0,0.19
2023,10,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,3148.0,33.0
2023,10,6120055,I. R. Iran,Gillnet,Gillnet,Milk shark,3148.0,1.0
2023,10,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,11545.0,351.0
2023,10,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,11545.0,2.0
2023,10,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,11545.0,4.0
2023,10,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,11545.0,11.0
2023,10,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,4630.0,1.0
2023,10,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,4630.0,3.0
2023,10,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,496.0,1.0
2023,10,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,496.0,2.0
2023,10,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,402.0,2.0
2023,10,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,16934.0,4.0
2023,10,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,16934.0,2.0
2023,10,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,16934.0,4.0
2023,10,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,16934.0,11.0
2023,10,6125050,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,6822.0,1.0
2023,10,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,6822.0,1.0
2023,10,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,6822.0,4.0
2023,10,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,8298.0,69.0
2023,10,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,8298.0,4.0
2023,10,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,8298.0,9.0
2023,10,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,8298.0,27.0
2023,10,6125055,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,4085.0,1.0
2023,10,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,4085.0,4.0
2023,10,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,4085.0,10.0
2023,10,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,2067.0,35.0
2023,10,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,2067.0,1.0
2023,10,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,2067.0,1.0
2023,10,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,2067.0,3.0
2023,10,6125060,I. R. Iran,Line | Coastal longline,Coastal longline,Common dolphinfish,12594.0,26.0
2023,10,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,1094.0,1.0
2023,10,6205040,Comoros,Line | Coastal longline,Coastal longline,Blue shark,37775.3009570072,0.82083
2023,10,6205040,Comoros,Line | Trolling,Troll line,Silky shark,59139.327628115,1.72356
2023,11,5104074,Maldives,Baitboat,Baitboat (offshore),Common dolphinfish,75.0,0.0543240189548903
2023,11,5104074,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,75.0,0.0155211482728258
2023,11,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,21416.0,304.0
2023,11,5105074,Maldives,Baitboat,Baitboat,Common dolphinfish,122.0,0.372507558547819
2023,11,5105074,Maldives,Baitboat,Baitboat,Rainbow runner,122.0,0.512197893003251
2023,11,5106073,Maldives,Line | Handline,Handline (offshore),Common dolphinfish,41.0,0.0465634448184774
2023,11,5106073,Maldives,Line | Handline,Handline (offshore),Rainbow runner,41.0,0.0620845930913032
2023,11,5208107,Indonesia,Line | Handline,Handline,Blue shark,78.0,0.032
2023,11,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,6566.0,18.0
2023,11,6120055,I. R. Iran,Gillnet,Gillnet,Spottail shark,6566.0,1.0
2023,11,6120055,I. R. Iran,Gillnet,Gillnet,Milk shark,6566.0,2.0
2023,11,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,21733.0,184.0
2023,11,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,21733.0,2.0
2023,11,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,21733.0,4.0
2023,11,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,21733.0,13.0
2023,11,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5114.0,1.0
2023,11,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,5114.0,3.0
2023,11,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,576.0,1.0
2023,11,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,576.0,3.0
2023,11,6125045,I. R. Iran,Line | Trolling,Troll line,Spottail shark,494.0,1.0
2023,11,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,494.0,3.0
2023,11,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,21689.0,2.0
2023,11,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,21689.0,2.0
2023,11,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,21689.0,4.0
2023,11,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,21689.0,13.0
2023,11,6125050,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,7163.0,1.0
2023,11,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,7163.0,2.0
2023,11,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,7163.0,5.0
2023,11,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,16025.0,37.0
2023,11,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,16025.0,5.0
2023,11,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,16025.0,10.0
2023,11,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,16025.0,30.0
2023,11,6125055,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,4585.0,1.0
2023,11,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,4585.0,4.0
2023,11,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,4585.0,12.0
2023,11,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,4194.0,19.0
2023,11,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,4194.0,1.0
2023,11,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,4194.0,1.0
2023,11,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,4194.0,4.0
2023,11,6125060,I. R. Iran,Line | Coastal longline,Coastal longline,Common dolphinfish,22345.0,45.0
2023,11,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,1288.0,2.0
2023,11,6205040,Comoros,Line | Handline,Handline,Blue shark,26907.8528886496,0.30006
2023,11,6205040,Comoros,Line | Handline,Handline,Silky shark,26907.8528886496,1.66236
2023,11,6205040,Comoros,Line | Trolling,Troll line,Silky shark,54523.2897952459,0.93167
2023,11,6205040,Comoros,Line | Trolling,Troll line,Oceanic whitetip shark,54523.2897952459,1.58799
2023,12,5100073,Maldives,Line | Handline,Handline,Common dolphinfish,16.0,0.0335567225658494
2023,12,5105060,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,10874.0,370.0
2023,12,5105074,Maldives,Baitboat,Baitboat (offshore),Common dolphinfish,50.0,0.0341465262002168
2023,12,5105074,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,50.0,0.136586104800867
2023,12,5206106,Indonesia,Line | Handline,Handline,Blue shark,2.0,0.074
2023,12,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,3437.0,21.0
2023,12,6120055,I. R. Iran,Gillnet,Gillnet,Milk shark,3437.0,1.0
2023,12,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,12171.0,215.0
2023,12,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,12171.0,2.0
2023,12,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,12171.0,4.0
2023,12,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,12171.0,11.0
2023,12,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,3870.0,1.0
2023,12,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,3870.0,3.0
2023,12,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,379.0,1.0
2023,12,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,379.0,2.0
2023,12,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,299.0,2.0
2023,12,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,15229.0,2.0
2023,12,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,15229.0,2.0
2023,12,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,15229.0,4.0
2023,12,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,15229.0,11.0
2023,12,6125050,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,5148.0,1.0
2023,12,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5148.0,1.0
2023,12,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,5148.0,5.0
2023,12,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,8778.0,42.0
2023,12,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,8778.0,4.0
2023,12,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,8778.0,9.0
2023,12,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,8778.0,27.0
2023,12,6125055,I. R. Iran,Line | Trolling,Troll line,Whitecheek shark,3407.0,1.0
2023,12,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,3407.0,4.0
2023,12,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,3407.0,10.0
2023,12,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,2051.0,22.0
2023,12,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,2051.0,1.0
2023,12,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,2051.0,1.0
2023,12,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,2051.0,3.0
2023,12,6125060,I. R. Iran,Line | Coastal longline,Coastal longline,Common dolphinfish,20891.0,42.0
2023,12,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,889.0,1.0
2023,12,6205040,Comoros,Line | Coastal longline,Coastal longline,Blue shark,46664.2313506735,0.29925
2023,12,6205040,Comoros,Line | Coastal longline,Coastal longline,Silky shark,46664.2313506735,0.28769
2023,12,6205040,Comoros,Line | Coastal longline,Coastal longline,Oceanic whitetip shark,46664.2313506735,4.35714
2023,12,6205040,Comoros,Line | Trolling,Troll line,Blue shark,58953.9038776942,2.59364
2023,12,6205040,Comoros,Line | Trolling,Troll line,Silky shark,58953.9038776942,0.49754
2023,12,6205040,Comoros,Line | Trolling,Troll line,Oceanic whitetip shark,58953.9038776942,4.18746
2024,1,5100060,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,1,5100078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,1,5100079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.5
2024,1,5100081,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,109.0,0.1
2024,1,5100082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Shortfin mako,20.0,0.9
2024,1,5100083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.0
2024,1,5100086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,1.0
2024,1,5100086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.9
2024,1,5100086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,6.5
2024,1,5100087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,1,5100091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.1
2024,1,5100091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.7
2024,1,5101073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,80.0,0.0023469907379663
2024,1,5101077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,65.0,0.1
2024,1,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,10.0
2024,1,5101081,Sri Lanka,Gillnet,Gillnet (offshore),Rainbow runner,109.0,1.5
2024,1,5101081,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,109.0,2.0
2024,1,5101081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,7.5
2024,1,5101083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.5
2024,1,5101084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,13.5
2024,1,5101091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.1
2024,1,5101091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.7
2024,1,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.5
2024,1,5102080,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,348.0,0.1
2024,1,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,1.1
2024,1,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,2.4
2024,1,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.9
2024,1,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,2.7
